path,size,mtime,ext
venv\Lib\site-packages\numpy\typing\tests\data\fail\chararray.pyi,2418,1754637400.02611,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\comparisons.pyi,777,1754637400.02611,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\constants.pyi,81,1754637400.0271075,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\datasource.pyi,434,1754637400.0271075,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\dtype.pyi,322,1754637400.0281048,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\einsumfunc.pyi,470,1754637400.0281048,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\flatiter.pyi,735,1754637400.029102,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\fromnumeric.pyi,5833,1754637400.029102,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\histograms.pyi,388,1754637400.029102,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\index_tricks.pyi,531,1754637400.0300996,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\lib_function_base.pyi,2879,1754637400.0300996,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\lib_polynomial.pyi,966,1754637400.0311897,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\lib_utils.pyi,101,1754637400.0311897,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\lib_version.pyi,160,1754637400.0321906,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\linalg.pyi,1429,1754637400.0321906,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\ma.pyi,6507,1754637400.033188,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\memmap.pyi,174,1754637400.033188,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\modules.pyi,620,1754637400.034184,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\multiarray.pyi,1708,1754637400.034184,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\ndarray.pyi,392,1754637400.0351825,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\ndarray_misc.pyi,1097,1754637400.0351825,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\nditer.pyi,327,1754637400.0351825,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\nested_sequence.pyi,479,1754637400.0361795,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\npyio.pyi,670,1754637400.0371776,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\numerictypes.pyi,129,1754637400.0371776,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\random.pyi,2965,1754637400.0382025,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\rec.pyi,758,1754637400.0382025,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\scalars.pyi,2936,1754637400.039176,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\shape.pyi,137,1754637400.039176,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\shape_base.pyi,165,1754637400.039176,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\stride_tricks.pyi,339,1754637400.0401678,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\strings.pyi,2385,1754637400.0401678,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\testing.pyi,1427,1754637400.041165,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\twodim_base.pyi,968,1754637400.041165,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\type_check.pyi,410,1754637400.0421624,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\ufunclike.pyi,670,1754637400.0421624,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\ufuncs.pyi,522,1754637400.043054,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\ufunc_config.pyi,610,1754637400.043054,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\fail\warnings_and_errors.pyi,205,1754637400.0440538,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\misc\extended_precision.pyi,331,1754637400.0440538,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\pass\arithmetic.py,8374,1754637400.045051,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\arrayprint.py,803,1754637400.045051,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\arrayterator.py,420,1754637400.0460489,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\array_constructors.py,2584,1754637400.0470464,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\array_like.py,1075,1754637400.0470464,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\bitwise_ops.py,1095,1754637400.0480437,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\comparisons.py,3613,1754637400.0480437,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\dtype.py,1127,1754637400.0480437,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\einsumfunc.py,1406,1754637400.0490403,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\flatiter.py,222,1754637400.0490403,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\fromnumeric.py,4263,1754637400.0500374,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\index_tricks.py,1462,1754637400.0500374,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\lib_user_array.py,612,1754637400.051035,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\lib_utils.py,336,1754637400.0520325,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\lib_version.py,317,1754637400.0520325,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\literal.py,1559,1754637400.0520325,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\ma.py,3536,1754637400.053029,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\mod.py,1725,1754637400.053029,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\modules.py,670,1754637400.0540266,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\multiarray.py,1407,1754637400.0540266,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\ndarray_conversion.py,1612,1754637400.0550241,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\ndarray_misc.py,3897,1754637400.0560212,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\ndarray_shape_manipulation.py,687,1754637400.0560212,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\nditer.py,67,1754637400.0570185,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\numeric.py,1717,1754637400.0570185,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\numerictypes.py,348,1754637400.0580158,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\random.py,63321,1754637400.0580158,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\recfunctions.py,5164,1754637400.0590131,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\scalars.py,3972,1754637400.0590131,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\shape.py,464,1754637400.0600102,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\simple.py,2919,1754637400.0600102,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\simple_py3.py,102,1754637400.0610077,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\ufunclike.py,1172,1754637400.0610077,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\ufuncs.py,438,1754637400.0610077,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\ufunc_config.py,1269,1754637400.0622828,.py
venv\Lib\site-packages\numpy\typing\tests\data\pass\warnings_and_errors.py,167,1754637400.0622828,.py
venv\Lib\site-packages\numpy\typing\tests\data\reveal\arithmetic.pyi,28144,1754637400.0632837,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\arraypad.pyi,675,1754637400.0632837,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\arrayprint.pyi,802,1754637400.0642798,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\arraysetops.pyi,4485,1754637400.0642798,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\arrayterator.pyi,1066,1754637400.065277,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\array_api_info.pyi,3087,1754637400.065277,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\array_constructors.pyi,13290,1754637400.066275,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\bitwise_ops.pyi,5079,1754637400.066275,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\char.pyi,11694,1754637400.067273,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\chararray.pyi,5336,1754637400.067273,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\comparisons.pyi,7459,1754637400.0682702,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\constants.pyi,347,1754637400.0682702,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\ctypeslib.pyi,4215,1754637400.0692675,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\datasource.pyi,606,1754637400.0692675,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\dtype.pyi,5216,1754637400.0702648,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\einsumfunc.pyi,1965,1754637400.0702648,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\emath.pyi,2179,1754637400.071262,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\fft.pyi,1638,1754637400.071262,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\flatiter.pyi,1394,1754637400.071262,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\fromnumeric.pyi,15413,1754637400.0722592,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\getlimits.pyi,1598,1754637400.0731268,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\histograms.pyi,1282,1754637400.0731268,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\index_tricks.pyi,3311,1754637400.0741272,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_function_base.pyi,10325,1754637400.0741272,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_polynomial.pyi,5804,1754637400.0751235,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_utils.pyi,453,1754637400.0751235,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\lib_version.pyi,592,1754637400.0751235,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\linalg.pyi,6065,1754637400.0761209,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\ma.pyi,16592,1754637400.0761209,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\matrix.pyi,3113,1754637400.0771182,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\memmap.pyi,738,1754637400.0771182,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\mod.pyi,7779,1754637400.0781155,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\modules.pyi,1909,1754637400.0781155,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\multiarray.pyi,7973,1754637400.079151,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\nbit_base_example.pyi,708,1754637400.079151,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_assignability.pyi,2745,1754637400.0801504,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_conversion.pyi,3394,1754637400.0801504,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_misc.pyi,8910,1754637400.0811474,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\ndarray_shape_manipulation.pyi,1433,1754637400.0811474,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\nditer.pyi,1947,1754637400.0821462,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\nested_sequence.pyi,637,1754637400.0821462,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\npyio.pyi,3576,1754637400.0831423,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\numeric.pyi,6003,1754637400.0831423,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\numerictypes.pyi,1382,1754637400.084083,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\polynomial_polybase.pyi,8145,1754637400.084083,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\polynomial_polyutils.pyi,10861,1754637400.085083,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\polynomial_series.pyi,6991,1754637400.085083,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\random.pyi,105842,1754637400.0860798,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\rec.pyi,3549,1754637400.0860798,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\scalars.pyi,6569,1754637400.087077,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\shape.pyi,275,1754637400.087077,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\shape_base.pyi,2058,1754637400.0880744,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\stride_tricks.pyi,1342,1754637400.0880744,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\strings.pyi,9743,1754637400.0890725,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\testing.pyi,8641,1754637400.0890725,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\twodim_base.pyi,4382,1754637400.0890725,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\type_check.pyi,2459,1754637400.0904005,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\ufunclike.pyi,1214,1754637400.0904005,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\ufuncs.pyi,4912,1754637400.0914004,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\ufunc_config.pyi,1192,1754637400.0914004,.pyi
venv\Lib\site-packages\numpy\typing\tests\data\reveal\warnings_and_errors.pyi,460,1754637400.0923975,.pyi
venv\Lib\site-packages\numpy\_core\arrayprint.py,67053,1754637400.0923975,.py
venv\Lib\site-packages\numpy\_core\arrayprint.pyi,7209,1754637400.093395,.pyi
venv\Lib\site-packages\numpy\_core\cversions.py,360,1754637400.093395,.py
venv\Lib\site-packages\numpy\_core\defchararray.py,39434,1754637400.094496,.py
venv\Lib\site-packages\numpy\_core\defchararray.pyi,29120,1754637400.094496,.pyi
venv\Lib\site-packages\numpy\_core\einsumfunc.py,54318,1754637400.095496,.py
venv\Lib\site-packages\numpy\_core\einsumfunc.pyi,5077,1754637400.0964932,.pyi
venv\Lib\site-packages\numpy\_core\fromnumeric.py,148151,1754637400.097491,.py
venv\Lib\site-packages\numpy\_core\fromnumeric.pyi,43784,1754637400.097491,.pyi
venv\Lib\site-packages\numpy\_core\function_base.py,20228,1754637400.098488,.py
venv\Lib\site-packages\numpy\_core\function_base.pyi,7342,1754637400.098488,.pyi
venv\Lib\site-packages\numpy\_core\getlimits.py,26849,1754637400.099486,.py
venv\Lib\site-packages\numpy\_core\getlimits.pyi,64,1754637400.099486,.pyi
venv\Lib\site-packages\numpy\_core\memmap.py,13014,1754637400.1004832,.py
venv\Lib\site-packages\numpy\_core\memmap.pyi,50,1754637400.1004832,.pyi
venv\Lib\site-packages\numpy\_core\multiarray.py,59917,1754637400.1014802,.py
venv\Lib\site-packages\numpy\_core\multiarray.pyi,33435,1754637400.1014802,.pyi
venv\Lib\site-packages\numpy\_core\numeric.py,85082,1754637400.1024778,.py
venv\Lib\site-packages\numpy\_core\numeric.pyi,19924,1754637400.103475,.pyi
venv\Lib\site-packages\numpy\_core\numerictypes.py,16590,1754637400.103475,.py
venv\Lib\site-packages\numpy\_core\numerictypes.pyi,3462,1754637400.1046112,.pyi
venv\Lib\site-packages\numpy\_core\overrides.py,7424,1754637400.1046112,.py
venv\Lib\site-packages\numpy\_core\overrides.pyi,1761,1754637400.1056378,.pyi
venv\Lib\site-packages\numpy\_core\printoptions.py,1088,1754637400.1056378,.py
venv\Lib\site-packages\numpy\_core\printoptions.pyi,622,1754637400.1066084,.pyi
venv\Lib\site-packages\numpy\_core\records.py,37856,1754637400.1066084,.py
venv\Lib\site-packages\numpy\_core\records.pyi,9268,1754637400.1076305,.pyi
venv\Lib\site-packages\numpy\_core\shape_base.py,33736,1754637400.1076305,.py
venv\Lib\site-packages\numpy\_core\shape_base.pyi,4928,1754637400.108603,.pyi
venv\Lib\site-packages\numpy\_core\strings.py,52465,1754637400.108603,.py
venv\Lib\site-packages\numpy\_core\strings.pyi,14013,1754637400.1095996,.pyi
venv\Lib\site-packages\numpy\_core\umath.py,2190,1754637400.1095996,.py
venv\Lib\site-packages\numpy\_core\umath.pyi,2840,1754637400.1105971,.pyi
venv\Lib\site-packages\numpy\_core\_add_newdocs.py,215860,1754637400.1115947,.py
venv\Lib\site-packages\numpy\_core\_add_newdocs.pyi,171,1754637400.1125922,.pyi
venv\Lib\site-packages\numpy\_core\_add_newdocs_scalars.py,12990,1754637400.1135888,.py
venv\Lib\site-packages\numpy\_core\_add_newdocs_scalars.pyi,589,1754637400.1135888,.pyi
venv\Lib\site-packages\numpy\_core\_asarray.py,4045,1754637400.1145859,.py
venv\Lib\site-packages\numpy\_core\_asarray.pyi,1114,1754637400.1145859,.pyi
venv\Lib\site-packages\numpy\_core\_dtype.py,10913,1754637400.1155832,.py
venv\Lib\site-packages\numpy\_core\_dtype.pyi,1909,1754637400.1155832,.pyi
venv\Lib\site-packages\numpy\_core\_dtype_ctypes.py,3846,1754637400.1155832,.py
venv\Lib\site-packages\numpy\_core\_dtype_ctypes.pyi,3765,1754637400.1165805,.pyi
venv\Lib\site-packages\numpy\_core\_exceptions.py,5321,1754637400.1165805,.py
venv\Lib\site-packages\numpy\_core\_exceptions.pyi,1955,1754637400.1178398,.pyi
venv\Lib\site-packages\numpy\_core\_internal.py,29939,1754637400.1178398,.py
venv\Lib\site-packages\numpy\_core\_internal.pyi,2726,1754637400.1188397,.pyi
venv\Lib\site-packages\numpy\_core\_machar.py,11924,1754637400.1188397,.py
venv\Lib\site-packages\numpy\_core\_machar.pyi,1955,1754637400.1198611,.pyi
venv\Lib\site-packages\numpy\_core\_methods.py,9685,1754637400.1198611,.py
venv\Lib\site-packages\numpy\_core\_methods.pyi,548,1754637400.120834,.pyi
venv\Lib\site-packages\numpy\_core\_multiarray_tests.cp311-win_amd64.lib,2418,1754637400.120834,.lib
venv\Lib\site-packages\numpy\_core\_multiarray_tests.cp311-win_amd64.pyd,62976,1754637400.1218314,.pyd
venv\Lib\site-packages\numpy\_core\_multiarray_umath.cp311-win_amd64.lib,2192,1754637400.1218314,.lib
venv\Lib\site-packages\numpy\_core\_multiarray_umath.cp311-win_amd64.pyd,4522496,1754637400.143061,.pyd
venv\Lib\site-packages\numpy\_core\_operand_flag_tests.cp311-win_amd64.lib,2228,1754637400.1440587,.lib
venv\Lib\site-packages\numpy\_core\_operand_flag_tests.cp311-win_amd64.pyd,12288,1754637400.1450562,.pyd
venv\Lib\site-packages\numpy\_core\_rational_tests.cp311-win_amd64.lib,2156,1754637400.1450562,.lib
venv\Lib\site-packages\numpy\_core\_rational_tests.cp311-win_amd64.pyd,39424,1754637400.1460538,.pyd
venv\Lib\site-packages\numpy\_core\_simd.cp311-win_amd64.lib,1976,1754637400.1460538,.lib
venv\Lib\site-packages\numpy\_core\_simd.cp311-win_amd64.pyd,2411520,1754637400.1540568,.pyd
venv\Lib\site-packages\numpy\_core\_simd.pyi,694,1754637400.1550295,.pyi
venv\Lib\site-packages\numpy\_core\_string_helpers.py,2945,1754637400.1550295,.py
venv\Lib\site-packages\numpy\_core\_string_helpers.pyi,370,1754637400.156027,.pyi
venv\Lib\site-packages\numpy\_core\_struct_ufunc_tests.cp311-win_amd64.lib,2228,1754637400.156027,.lib
venv\Lib\site-packages\numpy\_core\_struct_ufunc_tests.cp311-win_amd64.pyd,14336,1754637400.1570244,.pyd
venv\Lib\site-packages\numpy\_core\_type_aliases.py,3608,1754637400.158022,.py
venv\Lib\site-packages\numpy\_core\_type_aliases.pyi,2485,1754637400.158022,.pyi
venv\Lib\site-packages\numpy\_core\_ufunc_config.py,15541,1754637400.159043,.py
venv\Lib\site-packages\numpy\_core\_ufunc_config.pyi,1004,1754637400.159043,.pyi
venv\Lib\site-packages\numpy\_core\_umath_tests.cp311-win_amd64.lib,2104,1754637400.160016,.lib
venv\Lib\site-packages\numpy\_core\_umath_tests.cp311-win_amd64.pyd,33792,1754637400.1605165,.pyd
venv\Lib\site-packages\numpy\_core\__init__.py,5728,1754637400.1605165,.py
venv\Lib\site-packages\numpy\_core\__init__.pyi,88,1754637400.161516,.pyi
venv\Lib\site-packages\numpy\_core\include\numpy\arrayobject.h,211,1754637400.162513,.h
venv\Lib\site-packages\numpy\_core\include\numpy\arrayscalars.h,4439,1754637400.162513,.h
